User ID,Install Date,Install Month,Install Week,Days Since Install,Acquisition Source,Country,Platform,Age Group,Day 1 Retained,Day 7 Retained,Day 30 Retained,Total Sessions,Avg Session Duration (min),Total Playtime (hours),Levels Completed,Tutorial Completed,Ads Watched,Friends Invited,Guild Joined,Is Payer,Number of Purchases,First Purchase Day,Total Revenue,LTV Day 7,LTV Day 30,LTV Day 90,LTV Day 180,LTV Day 365,Predicted LTV,User Segment,Sessions Per Day,Revenue Per Session,Engagement Score
user_008826,2025-12-28,2025-12,2025-12-22/2025-12-28,3,Google Ads,IN,iOS,35-44,No,No,No,3,36.3,1.8,0,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,Low Value,1.0,0.0,6.9
user_008827,2025-02-27,2025-02,2025-02-24/2025-03-02,307,Organic,US,Android,25-34,No,No,No,1,16.7,0.3,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,Medium Value,0.0,0.0,13.5
user_008828,2025-01-09,2025-01,2025-01-06/2025-01-12,356,Google Ads,US,Android,25-34,No,No,No,1,18.3,0.3,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.47,Low Value,0.0,0.0,13.5
user_008829,2025-10-31,2025-10,2025-10-27/2025-11-02,61,Organic,US,iOS,45-54,Yes,No,No,3,6.0,0.3,5,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.51,High Value (Whale),0.05,0.0,16.9
user_008830,2025-04-25,2025-04,2025-04-21/2025-04-27,250,Apple Search,US,Android,18-24,No,No,No,1,14.0,0.2,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,Low Value,0.0,0.0,13.5
user_008831,2025-07-29,2025-07,2025-07-28/2025-08-03,155,Influencer,BR,iOS,18-24,No,No,No,23,30.2,11.6,16,Yes,16,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,Low Value,0.15,0.0,25.9
user_008832,2025-02-10,2025-02,2025-02-10/2025-02-16,324,Influencer,DE,Android,18-24,Yes,No,No,7,6.8,0.8,6,No,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,Low Value,0.02,0.0,20.4
user_008833,2025-10-31,2025-10,2025-10-27/2025-11-02,61,Facebook Ads,CA,Android,18-24,Yes,No,No,16,27.8,7.4,8,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82,Low Value,0.26,0.0,34.2
user_008834,2025-06-22,2025-06,2025-06-16/2025-06-22,192,Facebook Ads,US,Android,25-34,No,No,No,1,19.2,0.3,3,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,Low Value,0.01,0.0,13.5
user_008835,2025-08-22,2025-08,2025-08-18/2025-08-24,131,Organic,KR,iOS,35-44,No,No,No,8,11.8,1.6,2,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,Low Value,0.06,0.0,21.0
user_008836,2025-10-08,2025-10,2025-10-06/2025-10-12,84,Google Ads,AU,Android,25-34,Yes,No,No,22,10.5,3.8,19,Yes,17,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,Low Value,0.26,0.0,35.7
user_008837,2025-03-19,2025-03,2025-03-17/2025-03-23,287,Facebook Ads,BR,iOS,18-24,No,No,No,1,4.3,0.1,1,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14,Low Value,0.0,0.0,3.5
user_008838,2025-04-18,2025-04,2025-04-14/2025-04-20,257,Facebook Ads,CN,iOS,18-24,No,No,No,1,18.1,0.3,3,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,Low Value,0.0,0.0,3.5
user_008839,2025-10-08,2025-10,2025-10-06/2025-10-12,84,Influencer,US,Android,25-34,No,No,No,1,5.8,0.1,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,Low Value,0.01,0.0,13.5
user_008840,2025-02-08,2025-02,2025-02-03/2025-02-09,326,Organic,CN,Android,25-34,No,No,No,4,15.6,1.0,4,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,Low Value,0.01,0.0,18.0
user_008841,2025-04-29,2025-04,2025-04-28/2025-05-04,246,Organic,JP,Android,25-34,No,No,No,1,24.4,0.4,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,Low Value,0.0,0.0,13.5
user_008842,2025-12-01,2025-12,2025-12-01/2025-12-07,30,Organic,DE,Android,18-24,Yes,Yes,No,5,16.9,1.4,3,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,Low Value,0.17,0.0,49.0
user_008843,2025-12-02,2025-12,2025-12-01/2025-12-07,29,Organic,UK,Android,18-24,No,No,No,2,4.9,0.2,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,Low Value,0.07,0.0,15.5
user_008844,2025-01-27,2025-01,2025-01-27/2025-02-02,338,Organic,UK,iOS,18-24,No,No,No,1,13.6,0.2,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,Low Value,0.0,0.0,13.5
user_008845,2025-04-14,2025-04,2025-04-14/2025-04-20,261,Facebook Ads,CN,iOS,18-24,No,No,No,4,10.5,0.7,4,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,Low Value,0.02,0.0,18.0
user_008846,2025-03-15,2025-03,2025-03-10/2025-03-16,291,Facebook Ads,CN,Android,35-44,No,No,No,1,14.9,0.2,2,Yes,0,0,No,Yes,1,5,42.63,0.15,1.76,6.8,23.02,42.63,0.88,Low Value,0.0,42.63,13.5
user_008847,2025-07-10,2025-07,2025-07-07/2025-07-13,174,Organic,US,iOS,25-34,Yes,No,No,101,6.8,11.4,83,Yes,32,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,Low Value,0.58,0.0,43.1
user_008848,2025-11-20,2025-11,2025-11-17/2025-11-23,41,Apple Search,KR,Android,18-24,Yes,No,No,11,18.8,3.4,9,No,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,Medium Value,0.27,0.0,22.4
user_008849,2025-05-27,2025-05,2025-05-26/2025-06-01,218,Organic,CN,Android,25-34,Yes,No,No,3,9.7,0.5,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Low Value,0.01,0.0,26.9
user_008850,2025-09-12,2025-09,2025-09-08/2025-09-14,110,Google Ads,JP,Android,25-34,No,No,No,1,16.0,0.3,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Medium Value,0.01,0.0,13.5
user_008851,2025-10-11,2025-10,2025-10-06/2025-10-12,81,Facebook Ads,JP,Android,25-34,No,No,No,2,26.8,0.9,0,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,Medium Value,0.02,0.0,5.5
user_008852,2025-08-01,2025-08,2025-07-28/2025-08-03,152,Facebook Ads,US,Android,18-24,Yes,No,No,33,28.1,15.4,11,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,Low Value,0.22,0.0,37.6
user_008853,2025-05-03,2025-05,2025-04-28/2025-05-04,242,Influencer,KR,iOS,35-44,No,No,No,2,18.6,0.6,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,Medium Value,0.01,0.0,15.5
user_008854,2025-07-25,2025-07,2025-07-21/2025-07-27,159,Organic,AU,Android,35-44,Yes,No,No,3,12.2,0.6,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,Low Value,0.02,0.0,26.9
user_008855,2025-08-28,2025-08,2025-08-25/2025-08-31,125,Facebook Ads,JP,Android,25-34,Yes,No,No,13,16.6,3.6,7,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.58,Medium Value,0.1,0.0,23.2
user_008856,2025-12-05,2025-12,2025-12-01/2025-12-07,26,Influencer,DE,Android,25-34,No,No,No,2,10.0,0.3,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,Low Value,0.08,0.0,15.5
user_008857,2025-10-13,2025-10,2025-10-13/2025-10-19,79,Google Ads,CN,iOS,18-24,Yes,No,No,13,10.5,2.3,5,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,Low Value,0.16,0.0,33.2
user_008858,2025-01-22,2025-01,2025-01-20/2025-01-26,343,Organic,US,Android,35-44,No,No,No,2,8.5,0.3,4,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Low Value,0.01,0.0,15.5
user_008859,2025-09-16,2025-09,2025-09-15/2025-09-21,106,Facebook Ads,IN,iOS,25-34,Yes,Yes,No,73,5.5,6.6,62,Yes,33,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.97,Low Value,0.69,0.0,71.5
user_008860,2025-12-23,2025-12,2025-12-22/2025-12-28,8,Google Ads,JP,iOS,18-24,Yes,No,No,32,5.4,2.9,25,Yes,12,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,Low Value,4.0,0.0,37.5
user_008861,2025-04-15,2025-04,2025-04-14/2025-04-20,260,Influencer,IN,Android,25-34,No,No,No,10,7.2,1.2,11,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,Low Value,0.04,0.0,22.0
user_008862,2025-09-15,2025-09,2025-09-15/2025-09-21,107,Organic,US,iOS,45-54,Yes,No,No,27,28.7,12.9,18,No,22,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,Low Value,0.25,0.0,26.7
user_008863,2025-07-23,2025-07,2025-07-21/2025-07-27,161,Organic,US,Android,25-34,Yes,No,No,8,8.5,1.1,9,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,Low Value,0.05,0.0,31.0
user_008864,2025-11-06,2025-11,2025-11-03/2025-11-09,55,Facebook Ads,JP,Android,25-34,No,No,No,2,20.2,0.7,6,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,Medium Value,0.04,0.0,5.5
user_008865,2025-09-19,2025-09,2025-09-15/2025-09-21,103,Organic,JP,iOS,35-44,Yes,No,No,20,28.0,9.3,14,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,Medium Value,0.19,0.0,35.2
user_008866,2025-04-17,2025-04,2025-04-14/2025-04-20,258,Organic,BR,Android,18-24,No,No,No,1,7.5,0.1,0,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,Low Value,0.0,0.0,13.5
user_008867,2025-09-08,2025-09,2025-09-08/2025-09-14,114,Organic,US,iOS,25-34,Yes,Yes,No,84,8.4,11.8,73,Yes,37,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,Low Value,0.74,0.0,72.2
user_008868,2025-08-09,2025-08,2025-08-04/2025-08-10,144,Organic,UK,Android,35-44,No,No,No,5,14.5,1.2,5,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.67,Low Value,0.03,0.0,19.0
user_008869,2025-08-10,2025-08,2025-08-04/2025-08-10,143,Organic,US,iOS,45-54,No,No,No,5,7.4,0.6,6,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,Low Value,0.03,0.0,19.0
user_008870,2025-09-15,2025-09,2025-09-15/2025-09-21,107,Influencer,BR,iOS,35-44,No,No,No,2,10.6,0.4,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,Low Value,0.02,0.0,5.5
user_008871,2025-07-20,2025-07,2025-07-14/2025-07-20,164,Organic,CN,Android,25-34,No,No,No,4,13.0,0.9,6,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,Low Value,0.02,0.0,18.0
user_008872,2025-09-15,2025-09,2025-09-15/2025-09-21,107,Organic,KR,Android,35-44,No,No,No,1,7.4,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,Low Value,0.01,0.0,13.5
user_008873,2025-12-15,2025-12,2025-12-15/2025-12-21,16,Organic,US,Android,45-54,No,No,No,1,19.3,0.3,1,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.76,Low Value,0.06,0.0,13.5
user_008874,2025-08-13,2025-08,2025-08-11/2025-08-17,140,Influencer,UK,iOS,25-34,Yes,No,No,29,8.2,4.0,24,Yes,5,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,Low Value,0.21,0.0,37.0
user_008875,2025-07-21,2025-07,2025-07-21/2025-07-27,163,Apple Search,US,iOS,18-24,No,No,No,2,30.5,1.0,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,Low Value,0.01,0.0,5.5
user_008876,2025-08-14,2025-08,2025-08-11/2025-08-17,139,Apple Search,US,Android,45-54,No,No,No,3,19.8,1.0,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,Low Value,0.02,0.0,16.9
user_008877,2025-08-24,2025-08,2025-08-18/2025-08-24,129,Organic,UK,Android,18-24,Yes,No,No,6,10.1,1.0,5,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,Low Value,0.05,0.0,29.7
user_008878,2025-07-02,2025-07,2025-06-30/2025-07-06,182,Apple Search,AU,iOS,18-24,Yes,No,No,5,10.5,0.9,7,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,Low Value,0.03,0.0,19.0
user_008879,2025-07-19,2025-07,2025-07-14/2025-07-20,165,Facebook Ads,IN,iOS,25-34,Yes,No,No,30,16.7,8.4,11,Yes,18,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,Low Value,0.18,0.0,37.2
user_008880,2025-12-23,2025-12,2025-12-22/2025-12-28,8,Organic,UK,iOS,25-34,No,No,No,7,25.4,3.0,4,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,Medium Value,0.88,0.0,20.4
user_008881,2025-09-03,2025-09,2025-09-01/2025-09-07,119,Google Ads,DE,iOS,35-44,Yes,No,No,36,6.2,3.7,36,No,25,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,Medium Value,0.3,0.0,28.1
user_008882,2025-12-19,2025-12,2025-12-15/2025-12-21,12,Apple Search,AU,Android,25-34,No,No,No,9,15.2,2.3,12,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,Low Value,0.75,0.0,21.5
user_008883,2025-04-21,2025-04,2025-04-21/2025-04-27,254,Apple Search,DE,iOS,18-24,Yes,No,No,10,11.1,1.8,9,Yes,10,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,Low Value,0.04,0.0,32.0
user_008884,2025-01-06,2025-01,2025-01-06/2025-01-12,359,Influencer,KR,iOS,35-44,Yes,No,No,33,19.3,10.6,26,No,13,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,Medium Value,0.09,0.0,27.6
user_008885,2025-08-24,2025-08,2025-08-18/2025-08-24,129,Influencer,IN,iOS,35-44,Yes,No,No,8,10.0,1.3,5,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,Low Value,0.06,0.0,31.0
user_008886,2025-05-07,2025-05,2025-05-05/2025-05-11,238,Organic,US,iOS,35-44,Yes,No,No,1,14.5,0.2,0,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,Low Value,0.0,0.0,13.5
user_008887,2025-04-14,2025-04,2025-04-14/2025-04-20,261,Facebook Ads,US,iOS,25-34,No,No,No,5,20.4,1.7,3,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.77,Medium Value,0.02,0.0,19.0
user_008888,2025-08-25,2025-08,2025-08-25/2025-08-31,128,Organic,UK,Android,18-24,Yes,No,No,4,22.4,1.5,5,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.74,Low Value,0.03,0.0,28.0
user_008889,2025-06-04,2025-06,2025-06-02/2025-06-08,210,Influencer,US,Android,25-34,No,No,No,3,17.7,0.9,1,No,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,Low Value,0.01,0.0,6.9
user_008890,2025-09-14,2025-09,2025-09-08/2025-09-14,108,Organic,JP,iOS,18-24,No,No,No,1,7.3,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,Low Value,0.01,0.0,13.5
user_008891,2025-08-23,2025-08,2025-08-18/2025-08-24,130,Influencer,KR,Android,18-24,No,No,No,2,8.5,0.3,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Low Value,0.02,0.0,15.5
user_008892,2025-10-16,2025-10,2025-10-13/2025-10-19,76,Facebook Ads,DE,Android,35-44,No,No,No,10,16.9,2.8,1,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,Low Value,0.13,0.0,22.0
user_008893,2025-02-09,2025-02,2025-02-03/2025-02-09,325,Facebook Ads,AU,iOS,25-34,Yes,No,No,18,6.0,1.8,13,No,11,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,Low Value,0.06,0.0,24.7
user_008894,2025-10-15,2025-10,2025-10-13/2025-10-19,77,Organic,US,iOS,25-34,No,No,No,1,21.9,0.4,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,Medium Value,0.01,0.0,13.5
user_008895,2025-07-16,2025-07,2025-07-14/2025-07-20,168,Facebook Ads,JP,iOS,35-44,No,No,No,6,9.2,0.9,4,No,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,Medium Value,0.04,0.0,9.7
user_008896,2025-09-30,2025-09,2025-09-29/2025-10-05,92,Influencer,US,Android,25-34,Yes,No,No,37,5.5,3.4,33,No,13,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.42,Medium Value,0.4,0.0,28.2
user_008897,2025-09-21,2025-09,2025-09-15/2025-09-21,101,Organic,UK,Android,18-24,No,No,No,1,11.0,0.2,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,Low Value,0.01,0.0,13.5
user_008898,2025-02-26,2025-02,2025-02-24/2025-03-02,308,Facebook Ads,CN,iOS,25-34,No,No,No,6,23.0,2.3,8,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,Medium Value,0.02,0.0,19.7
user_008899,2025-10-25,2025-10,2025-10-20/2025-10-26,67,Organic,KR,Android,18-24,No,No,No,3,18.6,0.9,4,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,Low Value,0.04,0.0,16.9
user_008900,2025-04-08,2025-04,2025-04-07/2025-04-13,267,Facebook Ads,US,Android,55+,No,No,No,4,13.2,0.9,5,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,Medium Value,0.01,0.0,18.0
user_008901,2025-05-17,2025-05,2025-05-12/2025-05-18,228,Organic,UK,iOS,35-44,No,No,No,13,4.8,1.0,9,No,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.07,Low Value,0.06,0.0,13.2
user_008902,2025-03-28,2025-03,2025-03-24/2025-03-30,278,Organic,DE,Android,25-34,No,No,No,1,11.9,0.2,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,Low Value,0.0,0.0,13.5
user_008903,2025-08-30,2025-08,2025-08-25/2025-08-31,123,Influencer,US,iOS,18-24,No,No,No,5,12.3,1.0,1,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.73,Low Value,0.04,0.0,19.0
user_008904,2025-07-18,2025-07,2025-07-14/2025-07-20,166,Facebook Ads,KR,Android,18-24,No,No,No,1,22.2,0.4,0,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,Medium Value,0.01,0.0,13.5
user_008905,2025-11-06,2025-11,2025-11-03/2025-11-09,55,Organic,KR,iOS,35-44,No,No,No,7,11.7,1.4,9,Yes,4,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,Medium Value,0.13,0.0,20.4
user_008906,2025-03-25,2025-03,2025-03-24/2025-03-30,281,Google Ads,AU,Android,55+,Yes,No,No,45,3.2,2.4,37,Yes,25,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,Low Value,0.16,0.0,39.1
user_008907,2025-08-30,2025-08,2025-08-25/2025-08-31,123,Organic,BR,iOS,18-24,Yes,No,No,1,11.4,0.2,2,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,Low Value,0.01,0.0,23.5
user_008908,2025-10-08,2025-10,2025-10-06/2025-10-12,84,Organic,CN,Android,45-54,No,No,No,1,12.2,0.2,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,Low Value,0.01,0.0,13.5
user_008909,2025-11-19,2025-11,2025-11-17/2025-11-23,42,Facebook Ads,IN,iOS,25-34,No,No,No,15,8.0,2.0,11,Yes,8,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,Low Value,0.36,0.0,23.9
user_008910,2025-09-09,2025-09,2025-09-08/2025-09-14,113,Organic,CN,Android,18-24,Yes,No,No,52,11.4,9.9,37,Yes,36,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,Low Value,0.46,0.0,39.9
user_008911,2025-07-09,2025-07,2025-07-07/2025-07-13,175,Google Ads,IN,iOS,18-24,No,No,No,12,26.2,5.2,12,Yes,7,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,Low Value,0.07,0.0,22.8
user_008912,2025-06-01,2025-06,2025-05-26/2025-06-01,213,Facebook Ads,US,iOS,35-44,No,No,No,14,5.2,1.2,14,No,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,Low Value,0.07,0.0,13.5
user_008913,2025-10-29,2025-10,2025-10-27/2025-11-02,63,Apple Search,KR,iOS,25-34,No,No,No,3,11.1,0.6,2,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,Low Value,0.05,0.0,16.9
user_008914,2025-10-05,2025-10,2025-09-29/2025-10-05,87,Influencer,CN,iOS,45-54,No,No,No,18,13.4,4.0,6,Yes,6,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,Low Value,0.21,0.0,24.7
user_008915,2025-05-19,2025-05,2025-05-19/2025-05-25,226,Organic,UK,Android,18-24,Yes,No,No,44,8.8,6.5,34,Yes,26,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.54,Low Value,0.19,0.0,39.0
user_008916,2025-06-25,2025-06,2025-06-23/2025-06-29,189,Facebook Ads,US,Android,35-44,Yes,No,No,2,21.4,0.7,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,Medium Value,0.01,0.0,25.5
user_008917,2025-01-08,2025-01,2025-01-06/2025-01-12,357,Facebook Ads,JP,Android,18-24,No,No,No,8,11.4,1.5,5,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,Low Value,0.02,0.0,21.0
user_008918,2025-10-22,2025-10,2025-10-20/2025-10-26,70,Organic,JP,Android,18-24,No,No,No,6,26.3,2.6,4,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,Medium Value,0.09,0.0,19.7
user_008919,2025-08-23,2025-08,2025-08-18/2025-08-24,130,Apple Search,JP,iOS,18-24,No,No,No,1,6.8,0.1,1,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,Low Value,0.01,0.0,13.5
user_008920,2025-06-12,2025-06,2025-06-09/2025-06-15,202,Apple Search,JP,iOS,35-44,Yes,No,No,26,11.5,5.0,20,Yes,14,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,Medium Value,0.13,0.0,36.5
user_008921,2025-02-18,2025-02,2025-02-17/2025-02-23,316,Facebook Ads,DE,Android,35-44,No,No,No,3,7.0,0.4,0,Yes,0,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,Low Value,0.01,0.0,16.9
user_008922,2025-10-29,2025-10,2025-10-27/2025-11-02,63,Facebook Ads,IN,Android,18-24,No,No,No,9,12.7,1.9,8,Yes,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,Low Value,0.14,0.0,21.5
user_008923,2025-02-07,2025-02,2025-02-03/2025-02-09,327,Organic,CN,Android,25-34,No,No,No,8,5.0,0.7,2,No,3,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,Low Value,0.02,0.0,11.0
user_008924,2025-05-16,2025-05,2025-05-12/2025-05-18,229,Google Ads,BR,iOS,35-44,No,No,No,14,14.9,3.5,15,Yes,9,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,Low Value,0.06,0.0,23.5
user_008925,2025-11-06,2025-11,2025-11-03/2025-11-09,55,Apple Search,IN,iOS,25-34,Yes,No,No,1,21.9,0.4,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,Low Value,0.02,0.0,23.5
user_008926,2025-08-07,2025-08,2025-08-04/2025-08-10,146,Google Ads,KR,iOS,45-54,Yes,No,No,24,15.9,6.4,25,Yes,16,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,Low Value,0.16,0.0,36.1
user_008927,2025-12-14,2025-12,2025-12-08/2025-12-14,17,Organic,JP,iOS,45-54,No,No,No,2,4.5,0.2,1,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,Low Value,0.12,0.0,15.5
user_008928,2025-10-23,2025-10,2025-10-20/2025-10-26,69,Google Ads,US,Android,25-34,No,No,No,7,9.8,1.2,6,No,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,Low Value,0.1,0.0,10.4
user_008929,2025-02-03,2025-02,2025-02-03/2025-02-09,331,Facebook Ads,CA,iOS,35-44,No,No,No,4,47.4,3.2,4,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,Low Value,0.01,0.0,18.0
user_008930,2025-12-18,2025-12,2025-12-15/2025-12-21,13,Facebook Ads,US,Android,35-44,Yes,No,No,13,10.9,2.4,12,Yes,2,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.88,Low Value,1.0,0.0,33.2
user_008931,2025-03-20,2025-03,2025-03-17/2025-03-23,286,Facebook Ads,CN,Android,25-34,No,No,No,1,6.1,0.1,0,Yes,1,0,No,Yes,9,5,14.64,0.06,0.51,2.8,8.27,14.64,0.31,Low Value,0.0,14.64,13.5
user_008932,2025-08-24,2025-08,2025-08-18/2025-08-24,129,Facebook Ads,JP,Android,25-34,No,No,No,4,24.0,1.6,1,Yes,1,0,No,No,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,Low Value,0.03,0.0,18.0
